date,cloud_provider,account_id,instance_id,instance_type,service_name,region,availability_zone,status,cpu_usage,memory_usage,storage_usage_gb,network_in_mb,network_out_mb,running_hours,daily_cost_usd,environment,project_name,team_name
2025-08-11,AWS,123456789012,i-7cbbff04e57286455,t3.micro,ECS,ap-southeast-1,ap-southeast-1b,Stopped,0.46,0.51,565.21,4.67,1.2,0.14,0.1,Development,Payment Gateway,Backend
2026-06-17,AWS,345678901234,i-fea518f32cf214492,t3.small,EKS,ap-southeast-1,ap-southeast-1a,Running,58.62,44.61,509.46,3083.51,593.97,21.28,0.43,UAT,Cloud Migration,QA Automation
2025-10-31,AWS,345678901234,i-102163324c53589e2,m5.large,S3,ap-south-1,ap-south-1a,Stopped,1.16,0.26,99.78,3.42,2.22,1.6,0.1,Production,Analytics Platform,DevOps
2026-02-12,AWS,123456789012,i-20208611c9ddc2482,t3.small,EKS,us-east-1,us-east-1c,Stopped,1.17,0.2,580.85,1.95,4.57,0.31,0.1,Development,Cloud Migration,Data Engineering
2025-12-07,AWS,234567890123,i-57c2065cc9439fd94,m5.xlarge,ECS,ap-southeast-1,ap-southeast-1a,Stopped,1.26,0.89,681.42,0.24,1.41,0.3,0.1,Development,Inventory System,AI & ML
2026-04-25,AWS,123456789012,i-b6ab095be4e176b42,t3.small,S3,us-west-2,us-west-2b,Running,23.07,83.46,43.79,4189.76,3444.43,11.54,0.23,Production,Cloud Migration,Platform Engineering
2026-05-20,AWS,234567890123,i-399dac946dc59c099,t3.micro,EKS,us-east-1,us-east-1a,Running,51.65,55.25,513.78,3185.59,3121.37,18.92,0.19,UAT,Payment Gateway,AI & ML
2026-01-04,AWS,123456789012,i-f4fb5cff45671d08d,t3.medium,S3,ap-south-1,ap-south-1a,Running,35.91,72.54,733.09,725.12,4866.97,9.41,0.38,Development,Recommendation Engine,QA Automation
2025-08-07,AWS,345678901234,i-cab3209eb83425ded,t3.micro,EC2,us-west-2,us-west-2b,Stopped,1.82,0.52,249.32,3.36,3.31,0.83,0.1,Development,Analytics Platform,DevOps
2025-10-24,AWS,345678901234,i-da156f83dff4acc43,t3.micro,Lambda,ap-southeast-1,ap-southeast-1a,Stopped,0.45,1.65,573.16,3.4,0.14,1.9,0.1,QA,Recommendation Engine,DevOps
2026-02-10,AWS,123456789012,i-af2a0ec7070397d72,m5.xlarge,S3,us-east-1,us-east-1b,Running,61.57,63.55,48.19,1692.99,1279.04,15.45,2.97,UAT,Payment Gateway,AI & ML
2026-01-31,AWS,123456789012,i-b37da3fff65d07145,t3.small,EKS,ap-southeast-1,ap-southeast-1a,Stopped,1.55,1.24,706.54,2.5,4.05,1.03,0.1,UAT,Recommendation Engine,QA Automation
2025-09-18,AWS,234567890123,i-9bd6f269819c723a8,c5.large,EKS,us-west-2,us-west-2b,Running,29.82,81.69,340.09,3969.25,375.3,10.59,0.9,UAT,Inventory System,QA Automation
2026-06-07,AWS,345678901234,i-d77f1b048e4875032,c5.large,ECS,ap-south-1,ap-south-1a,Running,54.82,66.57,61.61,1550.93,748.37,20.92,1.78,Production,Analytics Platform,DevOps
2025-12-26,AWS,123456789012,i-0fa5f6b8a880627df,c5.large,Lambda,ap-south-1,ap-south-1b,Stopped,1.67,0.09,611.41,4.03,3.7,1.48,0.1,UAT,Payment Gateway,Platform Engineering
2025-12-02,AWS,234567890123,i-d884580ae414a19fb,m5.xlarge,EC2,ap-southeast-1,ap-southeast-1b,Stopped,1.73,0.75,221.32,3.28,0.47,0.42,0.1,Production,Payment Gateway,DevOps
2025-11-11,AWS,345678901234,i-2accd77839232a63b,t3.micro,RDS,ap-southeast-1,ap-southeast-1a,Running,85.62,44.13,384.08,210.27,2810.87,13.93,0.14,Development,Cloud Migration,Platform Engineering
2025-11-22,AWS,345678901234,i-4d74dddeb0e4022aa,m5.xlarge,ECS,ap-southeast-1,ap-southeast-1a,Stopped,1.53,0.14,170.2,2.01,0.71,0.64,0.1,UAT,Customer360,QA Automation
2026-07-26,AWS,123456789012,i-1a9cf8169b1a83bdc,c5.large,S3,us-east-1,us-east-1b,Running,44.87,79.38,826.33,1084.3,1263.68,20.52,1.74,UAT,Customer360,AI & ML
2025-10-04,AWS,234567890123,i-cc3bbe5924a37935b,t3.small,Lambda,eu-west-1,eu-west-1b,Running,73.21,62.15,612.49,3416.21,4515.42,12.83,0.26,QA,Analytics Platform,Data Engineering
2025-08-15,AWS,234567890123,i-3a7399f9860c691ef,t3.medium,EKS,us-west-2,us-west-2b,Running,82.37,49.56,289.32,2802.92,4672.62,22.29,0.89,QA,Inventory System,QA Automation
2026-06-01,AWS,234567890123,i-13e035ee0d649582b,c5.large,RDS,us-west-2,us-west-2b,Running,32.21,54.51,785.11,4199.35,1801.97,21.26,1.81,Production,Customer360,AI & ML
2026-07-14,AWS,123456789012,i-72833d2a2ba847803,c5.large,ECS,ap-southeast-1,ap-southeast-1a,Stopped,0.08,0.99,858.66,2.63,2.97,0.67,0.1,Development,Payment Gateway,DevOps
2025-10-21,AWS,345678901234,i-f36e8b5359309cc62,m5.xlarge,Lambda,us-west-2,us-west-2b,Running,14.83,56.48,32.46,3595.5,4032.95,18.11,3.48,QA,Analytics Platform,DevOps
2025-08-16,AWS,234567890123,i-5fef9f02ce76b119f,c5.large,EC2,us-east-1,us-east-1b,Running,37.08,69.33,403.33,919.37,4428.27,12.56,1.07,QA,Payment Gateway,DevOps
2026-01-15,AWS,234567890123,i-b9f0ff90d970b6ddc,t3.micro,EC2,ap-south-1,ap-south-1b,Stopped,0.65,1.5,413.33,1.22,2.43,0.57,0.1,QA,Cloud Migration,AI & ML
2025-08-21,AWS,123456789012,i-4f6fc67728da23ddb,t3.small,S3,eu-west-1,eu-west-1b,Stopped,0.41,0.06,252.33,4.39,3.09,0.38,0.1,Development,Analytics Platform,Backend
2025-11-17,AWS,345678901234,i-624d3f0487fcb9bd5,t3.small,Lambda,eu-west-1,eu-west-1b,Stopped,0.44,0.22,150.06,4.86,2.4,1.95,0.1,Production,Recommendation Engine,Data Engineering
2026-06-29,AWS,345678901234,i-a41ba5ef542e19616,t3.small,ECS,us-east-1,us-east-1c,Running,20.56,85.25,80.19,4699.48,3544.87,22.27,0.45,QA,Recommendation Engine,Platform Engineering
2025-12-25,AWS,234567890123,i-14f8bd988ad5af4e1,t3.micro,S3,eu-west-1,eu-west-1b,Stopped,0.47,0.06,837.31,4.67,2.14,0.92,0.1,QA,Customer360,DevOps
2025-11-19,AWS,123456789012,i-199ead4afb65c0774,m5.large,ECS,ap-south-1,ap-south-1b,Running,10.11,69.98,396.05,2059.57,2600.22,18.37,1.76,UAT,Payment Gateway,Data Engineering
2025-10-23,AWS,234567890123,i-7ae49cdbf5692f456,c5.large,EC2,eu-west-1,eu-west-1b,Running,61.71,67.28,845.68,4698.18,3914.48,8.35,0.71,UAT,Payment Gateway,DevOps
2026-01-19,AWS,234567890123,i-7a817cc72eee2fea3,c5.large,RDS,eu-west-1,eu-west-1b,Running,36.05,82.67,441.73,3582.81,4230.83,20.76,1.76,Development,Inventory System,Backend
2025-09-30,AWS,123456789012,i-dc0668235ba6e38fa,t3.micro,Lambda,us-west-2,us-west-2b,Stopped,1.14,0.49,177.72,2.17,1.88,1.27,0.1,UAT,Recommendation Engine,QA Automation
2026-04-23,AWS,234567890123,i-102186d0f99f7c9e2,t3.micro,EKS,us-west-2,us-west-2b,Running,72.41,85.55,461.72,3637.31,204.34,14.92,0.15,QA,Recommendation Engine,AI & ML
2026-08-05,AWS,345678901234,i-19f4fe020864d3979,t3.medium,RDS,ap-south-1,ap-south-1b,Running,69.54,69.0,296.72,2534.07,4469.03,16.35,0.65,Development,Payment Gateway,Platform Engineering
2025-10-18,AWS,345678901234,i-72eb231645ae36f2e,m5.xlarge,ECS,ap-southeast-1,ap-southeast-1a,Running,15.72,55.49,716.54,2861.25,2087.37,9.78,1.88,QA,Customer360,Platform Engineering
2025-10-07,AWS,234567890123,i-95036fb5e35bcd67d,c5.large,ECS,ap-southeast-1,ap-southeast-1a,Running,83.68,45.2,678.86,960.88,4156.87,9.74,0.83,Development,Analytics Platform,QA Automation
2026-08-02,AWS,345678901234,i-53c1758926fd3b23a,t3.small,Lambda,eu-west-1,eu-west-1a,Stopped,0.38,0.05,412.73,4.81,0.0,1.44,0.1,QA,Recommendation Engine,Data Engineering
2025-11-17,AWS,123456789012,i-b3d48f729d860030c,t3.small,S3,us-east-1,us-east-1b,Running,14.26,66.78,194.77,1328.1,426.7,11.84,0.24,Production,Customer360,QA Automation
2025-11-22,AWS,123456789012,i-f8a01d3ceacee1159,t3.medium,RDS,ap-south-1,ap-south-1a,Running,77.66,46.42,779.49,2002.68,1402.71,13.47,0.54,QA,Customer360,QA Automation
2025-11-11,AWS,123456789012,i-6e3490cacaead49a6,c5.large,ECS,us-west-2,us-west-2a,Stopped,0.62,0.9,735.09,4.37,3.86,0.04,0.1,Production,Payment Gateway,AI & ML
2026-03-04,AWS,123456789012,i-304c3a69e7bb5d234,t3.micro,EC2,ap-southeast-1,ap-southeast-1a,Running,24.43,50.21,600.37,4668.29,1978.83,11.49,0.11,Development,Analytics Platform,Backend
2026-04-16,AWS,123456789012,i-4c44205eb64de6234,m5.xlarge,ECS,us-east-1,us-east-1c,Stopped,1.15,0.83,710.52,1.44,2.3,1.26,0.1,UAT,Payment Gateway,Backend
2025-08-09,AWS,234567890123,i-9ae6fbf3eea29130a,t3.small,EKS,us-west-2,us-west-2b,Running,38.45,59.24,124.9,655.77,3013.54,18.09,0.36,Production,Inventory System,QA Automation
2025-10-28,AWS,234567890123,i-3040b7a05814d32fe,t3.small,Lambda,ap-southeast-1,ap-southeast-1a,Stopped,1.9,1.47,272.32,4.9,2.91,0.42,0.1,UAT,Payment Gateway,Platform Engineering
2026-05-11,AWS,234567890123,i-b35c47009edc77eb4,c5.large,EKS,us-east-1,us-east-1a,Stopped,1.11,1.51,454.18,4.44,3.76,1.44,0.1,Development,Cloud Migration,DevOps
2026-07-14,AWS,234567890123,i-b6ab095be4e176b42,c5.large,RDS,us-west-2,us-west-2a,Stopped,1.49,1.63,380.54,0.81,1.88,0.03,0.1,QA,Recommendation Engine,DevOps
2026-04-07,AWS,234567890123,i-82b51c97d2306f247,t3.medium,EC2,us-west-2,us-west-2b,Stopped,1.65,1.98,326.94,1.57,3.49,0.64,0.1,Development,Customer360,Data Engineering
2026-07-17,AWS,234567890123,i-515f29bd07633b7e6,t3.small,S3,ap-southeast-1,ap-southeast-1a,Stopped,0.45,1.88,588.44,1.08,1.87,0.82,0.1,QA,Analytics Platform,DevOps
2026-05-23,AWS,123456789012,i-f513ad4c7137cf95c,c5.large,S3,eu-west-1,eu-west-1a,Stopped,0.74,0.54,748.61,2.67,1.68,1.87,0.1,UAT,Customer360,QA Automation
2026-03-17,AWS,123456789012,i-96414f29e5e3f7765,m5.large,RDS,eu-west-1,eu-west-1b,Stopped,1.74,1.25,560.91,0.13,4.65,0.74,0.1,UAT,Payment Gateway,Platform Engineering
2026-05-30,AWS,234567890123,i-35755ade7c55dc06e,m5.large,S3,us-east-1,us-east-1a,Running,42.66,42.87,576.67,4252.62,4272.22,17.16,1.65,Production,Customer360,AI & ML
2026-04-01,AWS,234567890123,i-d6aa8e87aa6ea040f,t3.small,EKS,us-west-2,us-west-2b,Stopped,0.03,0.88,728.57,4.11,0.5,1.42,0.1,QA,Analytics Platform,DevOps
2026-04-21,AWS,345678901234,i-b6ab095be4e176b42,t3.medium,EKS,ap-southeast-1,ap-southeast-1b,Running,58.83,59.65,607.43,3030.55,4650.77,17.04,0.68,Production,Customer360,Data Engineering
2026-06-08,AWS,234567890123,i-30877432d1026706d,t3.small,EKS,us-west-2,us-west-2a,Running,69.72,37.51,714.9,1395.13,2049.76,13.45,0.27,Production,Cloud Migration,DevOps
2025-09-08,AWS,345678901234,i-d513a66d899731cf4,c5.large,EKS,eu-west-1,eu-west-1b,Running,34.99,65.48,671.72,1585.48,2560.8,17.54,1.49,Development,Recommendation Engine,Backend
2025-09-17,AWS,234567890123,i-f248e227f291a0fef,t3.micro,EKS,us-east-1,us-east-1a,Stopped,1.4,1.06,702.84,4.85,0.44,0.37,0.1,UAT,Analytics Platform,Backend
2026-01-30,AWS,123456789012,i-b282026e42a31e15d,t3.small,ECS,ap-south-1,ap-south-1a,Stopped,0.59,0.55,277.96,0.79,1.09,1.73,0.1,QA,Payment Gateway,DevOps
2026-06-25,AWS,234567890123,i-5cfd943a25c0cf236,t3.micro,EC2,ap-south-1,ap-south-1a,Stopped,1.76,0.42,500.97,1.54,2.38,0.46,0.1,Production,Inventory System,QA Automation
2025-08-10,AWS,345678901234,i-834aefe227e4f8550,t3.small,ECS,us-west-2,us-west-2a,Running,88.97,43.22,417.02,3999.56,2853.61,19.98,0.4,Production,Payment Gateway,Backend
2025-10-29,AWS,234567890123,i-cd1b237b51cad3038,t3.micro,EKS,ap-southeast-1,ap-southeast-1a,Stopped,0.72,0.82,340.37,2.07,2.68,0.96,0.1,Production,Inventory System,QA Automation
2026-05-30,AWS,123456789012,i-f01df5543cacd78ca,t3.micro,EKS,eu-west-1,eu-west-1b,Stopped,0.84,0.15,753.68,0.74,0.44,1.89,0.1,Production,Cloud Migration,QA Automation
2025-09-27,AWS,123456789012,i-e00a3d4f27c233ab9,m5.large,EKS,us-east-1,us-east-1a,Stopped,1.18,0.34,557.57,3.12,0.3,1.73,0.1,QA,Recommendation Engine,Platform Engineering
2026-02-21,AWS,123456789012,i-c02d4e518ca6eaac8,m5.large,Lambda,ap-southeast-1,ap-southeast-1a,Stopped,0.01,0.58,352.26,2.93,4.73,0.52,0.1,Development,Recommendation Engine,Platform Engineering
2025-09-20,AWS,234567890123,i-019c3a4da8c31677f,m5.xlarge,EC2,eu-west-1,eu-west-1a,Stopped,1.8,0.95,224.42,2.41,1.42,1.34,0.1,UAT,Recommendation Engine,Platform Engineering
2026-08-01,AWS,234567890123,i-d6aa8e87aa6ea040f,t3.medium,EKS,us-east-1,us-east-1c,Running,43.89,41.46,824.36,2801.38,4697.76,13.3,0.53,UAT,Analytics Platform,QA Automation
2026-02-05,AWS,234567890123,i-1e4de1e90c80621db,c5.large,EC2,eu-west-1,eu-west-1b,Running,39.84,36.84,263.27,642.16,3334.21,9.2,0.78,UAT,Recommendation Engine,Platform Engineering
2026-03-16,AWS,345678901234,i-9f6342e5e2ab29955,t3.medium,EC2,ap-south-1,ap-south-1a,Stopped,0.64,0.22,161.23,4.86,1.34,1.66,0.1,Production,Cloud Migration,Backend
2026-03-28,AWS,345678901234,i-624d3f0487fcb9bd5,t3.small,EC2,ap-south-1,ap-south-1b,Running,20.59,21.97,352.56,4786.75,966.93,10.02,0.2,Development,Analytics Platform,AI & ML
2026-07-29,AWS,345678901234,i-f40c18519681e02c8,m5.xlarge,Lambda,eu-west-1,eu-west-1a,Running,39.04,36.17,786.1,4832.98,248.56,9.27,1.78,UAT,Recommendation Engine,Data Engineering
2025-09-04,AWS,345678901234,i-6ee0b4490fba7ddc9,c5.large,EC2,eu-west-1,eu-west-1a,Running,36.09,75.02,695.82,3198.93,2296.38,8.61,0.73,UAT,Inventory System,QA Automation
2025-10-12,AWS,345678901234,i-9e1b429ad564b858f,t3.small,RDS,eu-west-1,eu-west-1a,Stopped,0.6,0.64,790.24,3.64,0.73,1.8,0.1,Development,Recommendation Engine,Data Engineering
2025-08-19,AWS,234567890123,i-6b0a60077b943c952,t3.small,EKS,eu-west-1,eu-west-1a,Stopped,1.18,1.23,69.92,1.29,2.26,0.49,0.1,Production,Inventory System,Backend
2025-09-06,AWS,123456789012,i-898f425d8d9f2b87f,m5.large,ECS,us-west-2,us-west-2b,Stopped,0.74,0.3,280.06,4.07,2.63,0.64,0.1,Production,Cloud Migration,QA Automation
2025-09-20,AWS,345678901234,i-5233f726daca34a61,m5.large,S3,us-west-2,us-west-2a,Stopped,0.59,1.68,498.53,2.59,0.19,1.45,0.1,Development,Recommendation Engine,DevOps
2025-10-01,AWS,123456789012,i-76625efae7dc1cac1,c5.large,S3,eu-west-1,eu-west-1b,Stopped,0.49,1.81,686.83,2.04,0.59,1.06,0.1,Development,Inventory System,DevOps
2026-04-23,AWS,123456789012,i-c381aed2f0d708374,t3.micro,ECS,ap-southeast-1,ap-southeast-1b,Stopped,0.95,0.07,806.55,4.25,2.32,1.35,0.1,Production,Inventory System,Data Engineering
2025-12-23,AWS,345678901234,i-1e4de1e90c80621db,t3.micro,Lambda,us-east-1,us-east-1b,Stopped,0.39,1.1,24.38,0.03,2.51,1.96,0.1,Production,Recommendation Engine,Data Engineering
2026-02-21,AWS,123456789012,i-9ae6fbf3eea29130a,c5.large,EC2,us-east-1,us-east-1c,Running,79.15,48.33,179.77,2631.59,2041.97,20.47,1.74,QA,Recommendation Engine,AI & ML
2026-04-24,AWS,345678901234,i-ae139096a6698ae38,t3.micro,S3,ap-south-1,ap-south-1b,Running,62.44,74.88,572.42,1702.85,1681.11,16.1,0.16,QA,Recommendation Engine,Backend
2025-09-18,AWS,123456789012,i-eacf44eee4a2dc7ca,m5.large,Lambda,us-east-1,us-east-1a,Stopped,1.92,0.79,408.99,2.45,3.52,0.76,0.1,Development,Inventory System,Platform Engineering
2026-01-16,AWS,234567890123,i-481fb339258e4d27e,m5.large,EKS,ap-south-1,ap-south-1b,Running,14.66,24.96,626.48,2715.12,2427.12,19.14,1.84,QA,Cloud Migration,QA Automation
2025-12-21,AWS,345678901234,i-e1dd4c786a2eb2618,m5.xlarge,EC2,us-east-1,us-east-1a,Running,82.94,55.28,630.52,1459.97,4636.95,8.36,1.61,Production,Payment Gateway,AI & ML
2025-12-27,AWS,345678901234,i-8d00f4507898dcbe8,t3.micro,EKS,eu-west-1,eu-west-1a,Running,24.68,88.21,309.29,203.19,467.99,19.01,0.19,Development,Analytics Platform,Platform Engineering
2026-05-23,AWS,234567890123,i-f26146425672de956,t3.micro,ECS,ap-south-1,ap-south-1b,Stopped,1.3,1.19,334.08,4.16,0.15,0.06,0.1,QA,Payment Gateway,Backend
2025-12-04,AWS,123456789012,i-a8099f4efbacea67c,m5.large,RDS,us-east-1,us-east-1a,Running,20.03,21.57,719.0,3370.64,3226.32,12.19,1.17,Production,Payment Gateway,Platform Engineering
2025-11-26,AWS,123456789012,i-dd24a2eeb454d1349,m5.large,EKS,eu-west-1,eu-west-1a,Stopped,0.18,0.61,487.58,2.51,2.42,1.22,0.1,Development,Analytics Platform,Backend
2025-12-14,AWS,345678901234,i-102186d0f99f7c9e2,c5.large,ECS,us-west-2,us-west-2a,Running,20.22,45.36,849.26,1235.33,1049.95,23.32,1.98,QA,Analytics Platform,QA Automation
2026-05-08,AWS,234567890123,i-7e38e74319cd75aa6,m5.xlarge,EKS,ap-southeast-1,ap-southeast-1b,Stopped,1.56,0.48,347.6,1.71,4.08,1.87,0.1,Production,Payment Gateway,QA Automation
2025-10-19,AWS,234567890123,i-779e44501bafe8e45,m5.large,RDS,us-east-1,us-east-1a,Running,71.11,63.68,386.37,4334.56,2953.57,12.1,1.16,QA,Analytics Platform,QA Automation
2026-05-06,AWS,123456789012,i-5cb4e6b86a411843e,c5.large,RDS,eu-west-1,eu-west-1b,Stopped,0.54,0.24,741.46,4.07,3.5,1.98,0.1,UAT,Recommendation Engine,Data Engineering
2026-03-15,AWS,123456789012,i-7fd633dbdde131ca3,t3.small,RDS,us-west-2,us-west-2b,Stopped,0.43,0.17,192.09,3.01,3.98,0.3,0.1,UAT,Inventory System,QA Automation
2026-03-01,AWS,234567890123,i-52b20cf1cb80b2b73,m5.xlarge,S3,us-east-1,us-east-1a,Running,58.79,77.25,242.22,3024.31,297.6,13.8,2.65,Production,Cloud Migration,Platform Engineering
2026-05-08,AWS,123456789012,i-c381aed2f0d708374,t3.micro,Lambda,us-east-1,us-east-1c,Running,74.83,27.34,155.17,966.79,4587.09,12.71,0.13,Development,Payment Gateway,AI & ML
2026-01-17,AWS,123456789012,i-aa98b3b4049bfda53,t3.small,S3,ap-southeast-1,ap-southeast-1a,Stopped,0.05,1.37,308.02,2.97,0.19,1.6,0.1,QA,Inventory System,DevOps
2025-09-29,AWS,123456789012,i-7e38e74319cd75aa6,t3.medium,EC2,us-east-1,us-east-1b,Running,89.64,39.95,191.84,3036.66,2935.21,19.53,0.78,UAT,Analytics Platform,Platform Engineering
2026-07-02,AWS,234567890123,i-29ee11b922ce1e6af,t3.micro,S3,us-east-1,us-east-1c,Running,33.97,66.22,618.05,2628.94,707.69,19.9,0.2,Production,Payment Gateway,AI & ML
2026-07-01,AWS,234567890123,i-40ea122158278dcec,t3.medium,S3,ap-southeast-1,ap-southeast-1a,Stopped,0.38,0.07,268.94,4.1,4.41,1.59,0.1,UAT,Cloud Migration,AI & ML
2026-04-03,AWS,234567890123,i-35f132f40ddb1d7fc,t3.small,Lambda,us-west-2,us-west-2b,Stopped,0.92,1.9,449.54,2.03,0.19,1.97,0.1,QA,Customer360,Data Engineering
2025-09-10,AWS,123456789012,i-1b0ea9b30b5cb03df,m5.xlarge,ECS,us-east-1,us-east-1b,Running,21.18,71.98,25.94,2522.35,3233.19,16.25,3.12,UAT,Cloud Migration,AI & ML
2026-01-12,AWS,123456789012,i-7d5552c7f47e8e80e,m5.large,ECS,eu-west-1,eu-west-1b,Running,94.84,53.42,733.21,2961.67,3930.75,12.9,1.24,Production,Payment Gateway,Data Engineering
2025-11-10,AWS,345678901234,i-d93c0a5eb2d37dc2c,t3.medium,Lambda,eu-west-1,eu-west-1b,Stopped,1.3,1.76,318.69,0.73,2.92,1.9,0.1,QA,Payment Gateway,QA Automation
2026-07-31,AWS,345678901234,i-ecb75d0f78db11fb3,t3.small,Lambda,us-west-2,us-west-2b,Running,48.36,89.23,819.0,4165.67,2276.48,14.46,0.29,Production,Inventory System,AI & ML
2026-06-16,AWS,345678901234,i-d1446ade4a52fa5a1,m5.large,Lambda,ap-south-1,ap-south-1a,Stopped,1.18,0.31,455.62,3.5,3.51,0.08,0.1,Development,Cloud Migration,Platform Engineering
2026-01-22,AWS,123456789012,i-7fd633dbdde131ca3,m5.large,S3,ap-south-1,ap-south-1b,Running,62.14,50.12,698.53,2967.47,2165.17,16.79,1.61,Production,Payment Gateway,QA Automation
2026-06-11,AWS,234567890123,i-3eb6e0708b62977fb,t3.small,EKS,us-west-2,us-west-2a,Running,89.79,70.87,91.51,185.43,3315.53,22.24,0.44,QA,Analytics Platform,AI & ML
2026-07-31,AWS,234567890123,i-b3b6fecf8d2db5dd2,t3.micro,S3,us-west-2,us-west-2b,Stopped,1.1,0.97,729.06,4.05,2.57,1.65,0.1,Development,Inventory System,DevOps
2025-09-11,AWS,234567890123,i-a497fe4941a938f6f,t3.small,EC2,eu-west-1,eu-west-1b,Stopped,0.97,0.88,654.48,2.75,4.65,1.57,0.1,Production,Inventory System,DevOps
2026-07-15,AWS,123456789012,i-145128edfed863bd3,t3.small,ECS,eu-west-1,eu-west-1a,Stopped,1.21,0.54,506.09,2.1,2.06,0.5,0.1,QA,Customer360,Data Engineering
2026-04-01,AWS,123456789012,i-3d00c305fecf9bc92,t3.micro,EKS,us-west-2,us-west-2b,Running,18.46,39.36,78.91,2188.57,2424.36,19.11,0.19,Development,Cloud Migration,Data Engineering
2026-06-25,AWS,345678901234,i-9ae6fbf3eea29130a,m5.xlarge,EC2,us-west-2,us-west-2b,Stopped,0.96,0.26,268.7,3.61,4.97,1.59,0.1,QA,Payment Gateway,AI & ML
2026-05-25,AWS,123456789012,i-fbcc2996c34a19e54,m5.xlarge,ECS,ap-southeast-1,ap-southeast-1b,Stopped,1.94,1.04,594.07,1.73,3.1,0.24,0.1,UAT,Customer360,Data Engineering
2025-09-19,AWS,123456789012,i-440204fd424ded5ed,t3.medium,EKS,ap-southeast-1,ap-southeast-1a,Stopped,1.31,0.52,201.09,1.36,2.25,0.12,0.1,Development,Customer360,DevOps
2026-07-31,AWS,123456789012,i-c5d1c1419dc9ab084,t3.micro,EC2,ap-southeast-1,ap-southeast-1b,Stopped,0.57,1.07,675.42,0.0,0.28,1.52,0.1,Production,Recommendation Engine,Platform Engineering
2026-08-02,AWS,345678901234,i-c7c3359f3b98315ac,m5.large,RDS,ap-southeast-1,ap-southeast-1b,Running,14.61,26.12,36.12,2431.55,2493.31,20.03,1.92,Development,Payment Gateway,DevOps
2026-06-13,AWS,345678901234,i-9afc50bbb97818c08,c5.large,S3,us-west-2,us-west-2a,Stopped,1.45,0.55,847.96,3.86,1.62,1.94,0.1,Production,Payment Gateway,Backend
2026-02-14,AWS,234567890123,i-304c3a69e7bb5d234,t3.medium,EKS,us-east-1,us-east-1b,Running,78.71,49.9,79.72,2188.56,1159.85,15.99,0.64,Development,Customer360,Data Engineering
2025-08-09,AWS,345678901234,i-85df2fbdaa35adf9c,t3.small,RDS,us-west-2,us-west-2a,Stopped,0.51,0.37,862.11,0.93,2.64,1.01,0.1,Production,Customer360,Platform Engineering
2026-04-25,AWS,234567890123,i-9a7a5236bb4734865,c5.large,ECS,ap-south-1,ap-south-1b,Stopped,0.45,1.37,430.14,4.66,1.08,0.17,0.1,Production,Analytics Platform,QA Automation
2025-12-04,AWS,234567890123,i-80a1ea4619a12c2c8,t3.micro,S3,us-east-1,us-east-1a,Stopped,0.94,1.36,495.03,2.09,1.52,1.98,0.1,UAT,Customer360,DevOps
2025-10-22,AWS,234567890123,i-d3763ba50ca0c6e72,t3.medium,EC2,ap-southeast-1,ap-southeast-1b,Stopped,1.36,1.44,504.4,0.47,2.3,1.45,0.1,Production,Recommendation Engine,Data Engineering
2025-12-22,AWS,123456789012,i-019c3a4da8c31677f,c5.large,EKS,ap-southeast-1,ap-southeast-1a,Running,67.03,75.98,138.81,924.89,4953.82,10.33,0.88,QA,Recommendation Engine,AI & ML
2026-05-15,AWS,123456789012,i-d8282feb1f5b58337,t3.micro,Lambda,ap-south-1,ap-south-1b,Stopped,1.61,0.12,132.39,2.16,1.09,1.82,0.1,Production,Cloud Migration,Platform Engineering
2026-02-18,AWS,234567890123,i-dbbc8e547387dc644,t3.medium,EKS,ap-south-1,ap-south-1a,Running,50.38,80.14,145.21,939.03,399.49,23.07,0.92,UAT,Inventory System,Backend
2026-05-19,AWS,123456789012,i-d5334768b8c2bce77,t3.small,Lambda,ap-southeast-1,ap-southeast-1b,Running,53.3,25.7,457.32,962.85,243.71,17.35,0.35,QA,Recommendation Engine,QA Automation
2026-07-09,AWS,234567890123,i-74ac42c7d74d9ae46,t3.micro,RDS,us-west-2,us-west-2a,Running,36.04,77.58,371.14,249.55,3397.25,14.84,0.15,Development,Payment Gateway,Data Engineering
2025-08-17,AWS,123456789012,i-77ebce4b0f39d234b,m5.xlarge,Lambda,ap-south-1,ap-south-1a,Stopped,1.97,0.02,130.12,1.46,2.06,0.35,0.1,Production,Payment Gateway,DevOps
2025-09-19,AWS,234567890123,i-74ac42c7d74d9ae46,m5.xlarge,EKS,ap-southeast-1,ap-southeast-1b,Running,41.09,54.39,551.78,2964.03,108.59,19.65,3.77,Production,Recommendation Engine,DevOps
2026-06-04,AWS,234567890123,i-7fd633dbdde131ca3,t3.medium,ECS,us-west-2,us-west-2b,Running,13.76,39.6,219.49,3784.07,4092.86,14.16,0.57,QA,Inventory System,Backend
2026-07-15,AWS,123456789012,i-952eb9d8e96cf37cb,t3.micro,RDS,us-east-1,us-east-1c,Running,57.53,61.7,51.98,2478.07,999.68,22.14,0.22,Production,Customer360,QA Automation
2025-11-01,AWS,123456789012,i-4c44205eb64de6234,t3.micro,S3,ap-south-1,ap-south-1a,Stopped,0.87,0.02,56.35,2.77,2.45,1.18,0.1,Production,Inventory System,QA Automation
